,account_id,bank_district_id,frequency,acc_open_year,acc_open_month,acc_open_day,LOR,client_id,type,client_district_id,birth_year_x,birth_day_x,gender_x,age,age_group,age_grp_desc,total_credit,total_withdrawal,account_id_trans,trans_id_trans,initial_transaction,latest_transaction,amount_trans,balance_trans,credits,withdrawals,cash_credit,credit_bank_transfer,cash_withdrawal,unknown,remittance_bank_transfer_Withdrawal,credit_card_withdrawal,account_id_order,order_count_order,recipient_bank_count_order,recipient_account_count_order,total_payment_amount_order,total_household_payments_order,total_loan_payments_order, total_insurance_payments_order,total_lease_payments_order,total_unknown_payment_order,district_id_district,district_name_district,region_district,inhabitants_district,municipalities_w_inhabitants_less_then_499_district,municipalities_w_inhabitants_500_1999_district,municipalities_w_inhabitants_2000_9999_district,municipalities_w_inhabitants_grater_then_10k_district,no_of_cities_district,ratio_of_urban_inhabitants_district,average_salary_district,unemployment_rate_95_district,unemployment_rate_96_district,entrepreneurs_per_1000_inhabitants_district,crimes_1995_district,crimes_1996_district,loan_id_loan,date_loan,amount_loan,duration_loan,payments_loan,status_loan,year_loan,month_loan,day_loan,status_desc_loan,loan_issued_in_97,card_id_card,type_card,issued_card,issued_year_card,issued_month_card,issued_day_card,card_issued_in_97,gender_y
1229,3183,45,MONTHLY FEE,1994,4,1,2,3848,OWNER,45,1938,14,F,58,50,senior,84036.2,87213.4,3183,312,1994-04-01,1998-12-31,770610.05,29113.9,115,0,600.0,391989.0,214343.4,6429.65,157248.0,0.0,3183.0,1.0,1.0,1.0,3024.0,3024.0,0.0,0.0,0.0,0.0,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1230,1969,5,MONTHLY FEE,1994,4,2,2,2394,OWNER,5,1962,4,M,34,30,young adult,135186.7,148851.4,1969,302,1994-04-02,1998-12-31,1296322.2,33609.9,119,0,648494.0,0.0,361253.4,5618.8,280956.0,0.0,1969.0,1.0,1.0,1.0,5403.0,5403.0,0.0,0.0,0.0,0.0,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616.0,3040,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1231,2799,54,FEE OF THE WEEK,1994,4,3,2,3382,OWNER,54,1954,28,M,42,40,adult,35934.55,70180.4,2799,432,1994-04-03,1998-12-31,2478655.65,72933.5,142,0,1086116.0,0.0,988507.35,10284.3,393748.0,0.0,2799.0,3.0,3.0,3.0,8406.0,1043.0,0.0,2493.0,0.0,4870.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,532.0,classic,1997-11-30 00:00:00,1997.0,11.0,30.0,1.0,M
1232,1042,43,MONTHLY FEE,1994,4,3,2,1250,OWNER,43,1952,1,F,44,40,adult,149958.5,148815.4,1042,281,1994-04-03,1998-12-31,1400952.35,49501.8,117,0,709215.0,0.0,681533.4,10203.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1233,1158,50,MONTHLY FEE,1994,4,3,2,1392,OWNER,50,1932,6,M,64,60,senior,77420.5,75667.4,1158,310,1994-04-03,1998-12-31,699880.1,41651.4,115,0,200.0,361380.0,217523.4,7884.7,112892.0,0.0,1158.0,1.0,1.0,1.0,2171.0,2171.0,0.0,0.0,0.0,0.0,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1234,2713,26,MONTHLY FEE,1994,4,3,2,3274,OWNER,26,1929,22,M,67,60,senior,78369.2,65139.4,2713,281,1994-04-03,1998-12-31,695036.8,54374.0,115,0,500.0,366054.0,141423.4,7548.4,179511.0,0.0,2713.0,1.0,1.0,1.0,3387.0,3387.0,0.0,0.0,0.0,0.0,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1235,740,28,MONTHLY FEE,1994,4,4,2,888,OWNER,28,1973,26,M,23,20,young adult,10094.300000000001,7300.0,740,104,1994-04-04,1998-11-09,119197.75,22730.5,77,0,67000.0,0.0,48300.0,3897.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1236,493,26,MONTHLY FEE,1994,4,5,2,592,OWNER,26,1965,18,M,31,30,young adult,165469.4,197115.4,493,284,1994-04-05,1998-12-31,1696638.75,35060.9,116,0,781200.0,0.0,847053.4,10485.35,0.0,57900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,106.0,classic,1996-01-14 00:00:00,1996.0,1.0,14.0,0.0,M
1237,2067,76,MONTHLY FEE,1994,4,7,2,2506,OWNER,76,1976,27,M,20,20,young adult,74448.9,67315.4,2067,294,1994-04-07,1998-12-31,664546.0,86927.7,153,0,351124.0,0.0,302833.4,10588.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1238,3804,7,MONTHLY FEE,1994,4,7,2,4584,OWNER,7,1949,24,F,47,40,adult,169155.0,383751.1,3804,450,1994-04-07,1998-12-31,2474468.1,39897.5,119,0,8900.0,775200.0,1346291.4000000001,10475.3,333601.4,0.0,3804.0,3.0,3.0,3.0,10371.7,643.0,5270.7,0.0,0.0,4458.0,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,5750.0,1996-02-08,63252.0,12.0,5271.0,A,1996,02,08,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1239,4259,66,MONTHLY FEE,1994,4,8,2,5133,OWNER,66,1959,10,F,37,30,adult,165738.6,449326.4,4259,458,1994-04-08,1998-12-31,2874144.8,59418.9,115,0,900.0,775200.0,1383408.4000000001,13396.4,701240.0,0.0,4259.0,3.0,3.0,3.0,15089.0,9516.0,3318.0,0.0,0.0,2255.0,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,5836.0,1994-08-27,79632.0,24.0,3318.0,A,1994,08,27,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1240,2886,1,MONTHLY FEE,1994,4,8,2,3488,OWNER,1,1955,9,M,41,40,adult,90869.4,88579.4,2886,328,1994-04-08,1998-12-31,810076.9,16836.1,140,0,410054.0,0.0,213465.45,6013.45,180544.0,0.0,2886.0,1.0,1.0,1.0,3472.0,3472.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1241,761,43,MONTHLY FEE,1994,4,9,2,911,OWNER,43,1939,28,M,57,50,senior,14475.6,4500.0,761,93,1994-04-09,1998-11-14,135694.75,69228.8,73,0,98600.0,0.0,33200.0,3894.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1242,1918,24,MONTHLY FEE,1994,4,10,2,2328,OWNER,24,1968,2,M,28,20,young adult,83355.25,95167.4,1918,296,1994-04-10,1998-12-31,830979.4,20922.1,123,0,419909.0,0.0,182053.4,4774.0,224243.0,0.0,1918.0,1.0,1.0,1.0,4231.0,4231.0,0.0,0.0,0.0,0.0,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1243,3036,10,MONTHLY FEE,1994,4,10,2,3669,OWNER,10,1962,22,M,34,30,young adult,49201.549999999996,111015.4,3036,243,1994-04-10,1998-11-30,1273069.5,16078.3,102,0,516448.0,0.0,748592.5,8029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1244,3259,1,MONTHLY FEE,1994,4,11,2,3943,OWNER,1,1945,4,M,51,50,adult,59472.4,45269.4,3259,378,1994-04-11,1998-12-31,476154.4,51704.1,145,0,63900.0,190008.0,64495.450000000004,8676.95,116274.0,32800.0,3259.0,2.0,2.0,2.0,2262.0,912.0,0.0,0.0,0.0,1350.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,616.0,classic,1997-05-05 00:00:00,1997.0,5.0,5.0,1.0,M
1245,4408,71,FEE OF THE WEEK,1994,4,11,2,5312,OWNER,71,1947,8,M,49,40,adult,213602.1,322424.4,4408,327,1994-04-11,1998-12-31,2322035.75,30220.9,129,0,899416.0,0.0,1170812.7,14631.05,237176.0,0.0,4408.0,2.0,2.0,2.0,8935.9,5156.0,0.0,0.0,3779.9,0.0,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980.0,4595,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1246,2009,17,MONTHLY FEE,1994,4,14,2,2440,OWNER,17,1935,9,M,61,60,senior,166311.3,257611.4,2009,361,1994-04-14,1998-12-31,1903087.1,58897.2,113,0,762700.0,0.0,883625.4500000001,13748.65,217413.0,25600.0,2009.0,2.0,2.0,2.0,4263.0,2995.0,0.0,0.0,0.0,1268.0,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,381.0,classic,1996-10-27 00:00:00,1996.0,10.0,27.0,0.0,M
1247,1194,1,MONTHLY FEE,1994,4,15,2,1440,OWNER,1,1978,17,M,18,10,young adult,165928.8,263267.4,1194,332,1994-04-15,1998-12-31,1856365.0,80671.7,115,0,764600.0,0.0,901065.4500000001,11778.55,161721.0,17200.0,1194.0,1.0,1.0,1.0,3171.0,3171.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,236.0,junior,1998-01-29 00:00:00,1998.0,1.0,29.0,0.0,M
1248,3718,63,MONTHLY FEE,1994,4,16,2,4483,OWNER,63,1966,29,F,30,30,young adult,52285.2,46819.4,3718,335,1994-04-16,1998-12-31,488559.2,41168.6,139,0,80200.0,177016.0,115475.45,6303.75,109564.0,0.0,3718.0,1.0,1.0,1.0,2107.0,2107.0,0.0,0.0,0.0,0.0,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1249,3201,4,MONTHLY FEE,1994,4,17,2,3870,OWNER,4,1971,8,F,25,20,young adult,133623.5,126515.4,3201,373,1994-04-17,1998-12-31,1221473.0,62750.7,137,0,631196.0,0.0,258025.45,7251.55,325000.0,0.0,3201.0,2.0,2.0,2.0,6250.0,3352.0,0.0,0.0,0.0,2898.0,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1250,460,1,MONTHLY FEE,1994,4,18,2,552,OWNER,1,1934,8,F,62,60,senior,71974.0,71153.4,460,258,1994-04-18,1998-12-31,634912.9,43381.7,110,0,1100.0,331632.0,112275.45,5097.45,184808.0,0.0,460.0,1.0,1.0,1.0,3554.0,3554.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1251,784,59,MONTHLY FEE,1994,4,19,2,938,OWNER,59,1944,7,F,52,50,adult,165350.4,252675.4,784,476,1994-04-19,1998-12-31,1864145.8,21655.8,115,0,764000.0,0.0,911845.4500000001,9290.35,179010.0,0.0,784.0,4.0,4.0,4.0,3510.0,1485.0,0.0,109.0,0.0,1916.0,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1252,3714,2,FEE OF THE WEEK,1994,4,21,2,4479,OWNER,2,1958,24,F,38,30,adult,186891.6,271798.4,3714,492,1994-04-21,1998-12-31,2204010.05,80452.2,135,0,912916.0,0.0,1042824.65,12879.4,199890.0,35500.0,3714.0,4.0,4.0,4.0,4233.0,3217.0,0.0,77.0,0.0,939.0,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,690.0,classic,1996-11-07 00:00:00,1996.0,11.0,7.0,0.0,F
1253,2154,63,MONTHLY FEE,1994,4,21,2,2607,OWNER,63,1943,27,M,53,50,adult,39183.7,43977.4,2154,267,1994-04-21,1998-12-31,352228.9,15918.6,109,0,200.0,178584.0,61025.45,3993.45,108426.0,0.0,2154.0,1.0,1.0,1.0,2126.0,2126.0,0.0,0.0,0.0,0.0,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1254,1256,38,MONTHLY FEE,1994,4,21,2,1516,OWNER,38,1946,17,F,50,50,adult,164991.2,205979.4,1256,409,1994-04-21,1998-12-31,1677604.4,38910.5,117,0,772800.0,0.0,482005.45,7078.95,415720.0,0.0,1256.0,3.0,3.0,3.0,8602.0,1178.0,1974.0,0.0,0.0,5450.0,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,5212.0,1995-05-29,71064.0,36.0,1974.0,A,1995,05,29,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1255,1353,51,MONTHLY FEE,1994,4,21,2,1640,OWNER,51,1953,13,F,43,40,adult,165472.2,222379.4,1353,346,1994-04-21,1998-12-31,1719322.7,40673.5,115,0,764600.0,0.0,574565.4500000001,8010.25,372147.0,0.0,1353.0,2.0,1.0,2.0,7297.0,651.0,0.0,0.0,0.0,6646.0,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1256,1820,10,MONTHLY FEE,1994,4,22,2,2206,OWNER,10,1964,4,F,32,30,young adult,167958.6,206943.4,1820,297,1994-04-22,1998-12-31,1766476.8,29686.4,115,0,766400.0,0.0,594665.45,7917.35,397494.0,0.0,1820.0,1.0,1.0,1.0,7794.0,7794.0,0.0,0.0,0.0,0.0,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1257,2494,74,MONTHLY FEE,1994,4,23,2,3011,OWNER,74,1955,19,M,41,40,adult,165561.6,361236.4,2494,433,1994-04-23,1998-12-31,2376644.5,55078.8,113,0,200.0,761600.0,1233219.45,12280.05,369345.0,0.0,2494.0,3.0,2.0,3.0,7146.0,693.0,0.0,2247.0,0.0,4206.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1258,2399,1,MONTHLY FEE,1994,4,26,2,2896,OWNER,1,1975,16,F,21,20,young adult,56143.0,66615.4,2399,327,1994-04-26,1998-12-31,644859.05,37673.3,191,0,294544.0,0.0,342719.3,7595.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1259,343,18,MONTHLY FEE,1994,4,26,2,420,OWNER,18,1978,13,M,18,10,young adult,49421.65,54085.4,343,316,1994-04-26,1998-12-31,497013.5,18456.6,132,0,41400.0,210448.0,112795.45,4615.05,127755.0,0.0,343.0,1.0,1.0,1.0,2505.0,2505.0,0.0,0.0,0.0,0.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1260,575,38,MONTHLY FEE,1994,4,26,2,690,OWNER,38,1942,7,M,54,50,adult,121293.3,128115.4,575,341,1994-04-26,1998-12-31,1116265.0,28892.3,120,0,570288.0,0.0,224665.44999999998,4891.55,316420.0,0.0,575.0,2.0,2.0,2.0,6085.0,756.0,0.0,0.0,0.0,5329.0,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1261,900,48,MONTHLY FEE,1994,4,26,2,1083,OWNER,48,1937,15,M,59,50,senior,120209.7,124695.4,900,296,1994-04-26,1998-12-31,1110849.95,22847.4,124,0,561025.0,0.0,235805.45,4619.5,309400.0,0.0,900.0,1.0,1.0,1.0,5950.0,5950.0,0.0,0.0,0.0,0.0,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1262,1467,37,MONTHLY FEE,1994,4,27,2,1779,OWNER,37,1935,26,M,61,60,senior,165749.9,237183.4,1467,297,1994-04-27,1998-12-31,1851955.9,77758.0,114,0,763600.0,0.0,700365.4500000001,12662.45,354328.0,21000.0,1467.0,1.0,1.0,1.0,6814.0,6814.0,0.0,0.0,0.0,0.0,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,278.0,classic,1996-08-15 00:00:00,1996.0,8.0,15.0,0.0,M
1263,31,68,MONTHLY FEE,1994,4,27,2,39,OWNER,68,1968,25,M,28,20,young adult,332524.0,446560.4,31,383,1994-04-27,1998-11-30,3201521.7,13312.9,164,0,1348585.0,0.0,1300626.3,11604.4,540706.0,0.0,31.0,1.0,1.0,1.0,10202.0,10202.0,0.0,0.0,0.0,0.0,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1264,1375,19,MONTHLY FEE,1994,4,27,2,1663,OWNER,19,1957,29,M,39,30,adult,165473.4,253843.4,1375,358,1994-04-27,1998-12-31,1915034.4,84826.0,116,0,769300.0,0.0,780765.4500000001,11272.95,353696.0,0.0,1375.0,2.0,2.0,2.0,7819.0,5930.0,1889.0,0.0,0.0,0.0,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,5237.0,1995-08-29,45336.0,24.0,1889.0,A,1995,08,29,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1265,1371,1,MONTHLY FEE,1994,4,27,2,1659,OWNER,1,1937,15,F,59,50,senior,56307.1,56753.4,1371,256,1994-04-27,1998-12-31,503174.4,25696.6,109,0,400.0,258216.0,80245.45,4464.95,159848.0,0.0,1371.0,1.0,1.0,1.0,3074.0,3074.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1266,844,53,MONTHLY FEE,1994,4,28,2,1018,OWNER,53,1945,28,M,51,50,adult,165872.8,401916.4,844,375,1994-04-28,1998-12-31,2726480.9,61749.0,113,0,700.0,761600.0,1203415.45,10973.45,736892.0,12900.0,844.0,2.0,2.0,2.0,14171.0,1640.0,0.0,0.0,0.0,12531.0,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,168.0,classic,1995-01-24 00:00:00,1995.0,1.0,24.0,0.0,M
1267,908,62,MONTHLY FEE,1994,4,29,2,1093,OWNER,62,1976,28,F,20,20,young adult,48808.3,59015.4,908,271,1994-04-29,1998-12-31,426536.45,19861.3,132,0,174066.0,0.0,246283.4,6187.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1268,3134,48,MONTHLY FEE,1994,4,29,2,3790,OWNER,48,1936,28,M,60,60,senior,165247.0,225611.4,3134,323,1994-04-29,1998-12-31,1796640.1,71929.0,114,0,762400.0,0.0,853965.4500000001,10338.65,169936.0,0.0,3134.0,1.0,1.0,1.0,3268.0,3268.0,0.0,0.0,0.0,0.0,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1269,2092,1,MONTHLY FEE,1994,4,29,2,2535,OWNER,1,1945,10,M,51,50,adult,63528.75,137091.4,2092,290,1994-04-29,1998-12-31,1794012.7,107414.2,125,0,761552.0,0.0,659138.4500000001,8618.25,364704.0,0.0,2092.0,1.0,1.0,1.0,7598.0,7598.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1270,3747,1,MONTHLY FEE,1994,5,1,2,4520,OWNER,1,1957,28,F,39,30,adult,151923.45,155107.4,3747,421,1994-05-01,1998-12-31,1285077.1,17077.6,142,0,645714.0,0.0,261505.44999999998,4245.65,373612.0,0.0,3747.0,4.0,3.0,4.0,12081.0,2389.0,6365.0,1500.0,0.0,1827.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,5739.0,1995-01-02,76380.0,12.0,6365.0,A,1995,01,02,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1271,277,32,TURNOVER FEE,1994,5,1,2,334,OWNER,32,1969,31,M,27,20,young adult,114735.3,186718.0,277,299,1994-05-01,1998-12-31,1884968.65,90297.0,137,0,867878.0,0.0,988085.0,12105.65,0.0,16900.0,277.0,1.0,1.0,1.0,2682.3,0.0,0.0,0.0,2682.3,0.0,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340.0,4505,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,54.0,classic,1997-01-24 00:00:00,1997.0,1.0,24.0,1.0,M
1272,3595,30,MONTHLY FEE,1994,5,1,2,4338,OWNER,30,1944,25,M,52,50,adult,156557.9,166391.4,3595,317,1994-05-01,1998-12-31,1441302.3,29928.6,124,0,708338.0,0.0,326045.45,5650.85,401268.0,0.0,3595.0,1.0,1.0,1.0,7868.0,7868.0,0.0,0.0,0.0,0.0,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
1273,2511,40,MONTHLY FEE,1994,5,1,2,3031,OWNER,40,1965,5,F,31,30,young adult,170128.2,174075.4,2511,358,1994-05-01,1998-12-31,1568970.0,43575.1,117,0,764062.0,0.0,497265.45,8382.55,299260.0,0.0,2511.0,2.0,2.0,2.0,5755.0,2696.0,0.0,0.0,0.0,3059.0,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
1274,1388,29,MONTHLY FEE,1994,5,2,2,1680,OWNER,29,1975,28,F,21,20,young adult,165378.5,181415.4,1388,243,1994-05-02,1998-12-31,1539593.55,63399.6,114,0,763400.0,0.0,739665.4500000001,9028.1,0.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,265.0,classic,1996-06-28 00:00:00,1996.0,6.0,28.0,0.0,F
1275,4245,52,MONTHLY FEE,1994,5,2,2,5117,OWNER,52,1975,21,M,21,20,young adult,165843.5,178803.4,4245,295,1994-05-02,1998-12-31,1620909.6,55310.2,117,0,775200.0,0.0,562505.4500000001,11336.15,235768.0,36100.0,4245.0,2.0,2.0,2.0,6197.0,4534.0,0.0,0.0,1663.0,0.0,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,759.0,junior,1995-04-18 00:00:00,1995.0,4.0,18.0,0.0,M
